group,Date,day_of_week,interval,interval_abd
C,2025-08-13,Wednesday,02:00,0.010742
C,2025-08-13,Wednesday,02:30,0.0
C,2025-08-13,Wednesday,03:00,0.005681
C,2025-08-13,Wednesday,03:30,0.004583
C,2025-08-13,Wednesday,04:00,0.0
C,2025-08-13,Wednesday,04:30,0.0
C,2025-08-13,Wednesday,05:00,0.0
C,2025-08-13,Wednesday,05:30,0.0
C,2025-08-13,Wednesday,06:00,0.0
C,2025-08-13,Wednesday,06:30,0.000835
C,2025-08-13,Wednesday,07:00,0.0
C,2025-08-13,Wednesday,07:30,0.001719
C,2025-08-13,Wednesday,08:00,0.0
C,2025-08-13,Wednesday,08:30,0.0
C,2025-08-13,Wednesday,09:00,0.001003
C,2025-08-13,Wednesday,09:30,0.000859
C,2025-08-13,Wednesday,10:00,0.000406
C,2025-08-13,Wednesday,10:30,0.001026
C,2025-08-13,Wednesday,11:00,0.002077
C,2025-08-13,Wednesday,11:30,0.00327
C,2025-08-13,Wednesday,12:00,0.000191
C,2025-08-13,Wednesday,12:30,0.00487
C,2025-08-13,Wednesday,13:00,0.000788
C,2025-08-13,Wednesday,13:30,0.000454
C,2025-08-13,Wednesday,14:00,0.00074
C,2025-08-13,Wednesday,14:30,0.001647
C,2025-08-13,Wednesday,15:00,0.000573
C,2025-08-13,Wednesday,15:30,0.003366
C,2025-08-13,Wednesday,16:00,0.000454
C,2025-08-13,Wednesday,16:30,0.00105
C,2025-08-13,Wednesday,17:00,0.00043
C,2025-08-13,Wednesday,17:30,0.00074
C,2025-08-13,Wednesday,18:00,0.001719
C,2025-08-13,Wednesday,18:30,0.000716
C,2025-08-13,Wednesday,19:00,0.004034
C,2025-08-13,Wednesday,19:30,0.006755
C,2025-08-13,Wednesday,20:00,0.001337
C,2025-08-13,Wednesday,20:30,0.000645
C,2025-08-13,Wednesday,21:00,0.000382
C,2025-08-13,Wednesday,21:30,0.000215
C,2025-08-13,Wednesday,22:00,0.000263
C,2025-08-13,Wednesday,22:30,0.0
C,2025-08-13,Wednesday,23:00,0.0
C,2025-08-13,Wednesday,23:30,0.000621
C,2025-08-14,Thursday,00:00,0.004904
C,2025-08-14,Thursday,00:30,0.0
C,2025-08-14,Thursday,01:00,0.009668
C,2025-08-14,Thursday,01:30,0.0
C,2025-08-14,Thursday,02:00,0.036499
C,2025-08-14,Thursday,02:30,0.0
C,2025-08-14,Thursday,03:00,0.0
C,2025-08-14,Thursday,03:30,0.0
C,2025-08-14,Thursday,04:00,0.0
C,2025-08-14,Thursday,04:30,0.021858
C,2025-08-14,Thursday,05:00,0.0
C,2025-08-14,Thursday,05:30,0.0
C,2025-08-14,Thursday,06:00,0.0
C,2025-08-14,Thursday,06:30,0.010579
C,2025-08-14,Thursday,07:00,0.003783
C,2025-08-14,Thursday,07:30,0.002172
C,2025-08-14,Thursday,08:00,0.0
C,2025-08-14,Thursday,08:30,0.000981
C,2025-08-14,Thursday,09:00,0.00035
C,2025-08-14,Thursday,09:30,0.002242
C,2025-08-14,Thursday,10:00,0.003223
C,2025-08-14,Thursday,10:30,0.005184
C,2025-08-14,Thursday,11:00,0.001892
C,2025-08-14,Thursday,11:30,0.001962
C,2025-08-14,Thursday,12:00,0.001821
C,2025-08-14,Thursday,12:30,0.014502
C,2025-08-14,Thursday,13:00,0.002662
C,2025-08-14,Thursday,13:30,0.000981
C,2025-08-14,Thursday,14:00,0.001611
C,2025-08-14,Thursday,14:30,0.010789
C,2025-08-14,Thursday,15:00,0.002032
C,2025-08-14,Thursday,15:30,0.004063
C,2025-08-14,Thursday,16:00,0.001471
C,2025-08-14,Thursday,16:30,0.001821
C,2025-08-14,Thursday,17:00,0.005815
C,2025-08-14,Thursday,17:30,0.007566
C,2025-08-14,Thursday,18:00,0.014922
C,2025-08-14,Thursday,18:30,0.010859
C,2025-08-14,Thursday,19:00,0.003363
C,2025-08-14,Thursday,19:30,0.006655
C,2025-08-14,Thursday,20:00,0.006515
C,2025-08-14,Thursday,20:30,0.002522
C,2025-08-14,Thursday,21:00,0.0
C,2025-08-14,Thursday,21:30,0.000701
C,2025-08-14,Thursday,22:00,0.010508
C,2025-08-14,Thursday,22:30,0.004133
C,2025-08-14,Thursday,23:00,0.0
C,2025-08-14,Thursday,23:30,0.0
C,2025-08-15,Friday,00:00,0.014543
C,2025-08-15,Friday,00:30,0.015141
C,2025-08-15,Friday,01:00,0.031876
C,2025-08-15,Friday,01:30,0.0
C,2025-08-15,Friday,02:00,0.026298
C,2025-08-15,Friday,02:30,0.250824
C,2025-08-15,Friday,03:00,0.170337
C,2025-08-15,Friday,03:30,0.0
C,2025-08-15,Friday,04:00,0.0
C,2025-08-15,Friday,04:30,0.029286
C,2025-08-15,Friday,05:00,0.0
C,2025-08-15,Friday,05:30,0.022712
C,2025-08-15,Friday,06:00,0.0
C,2025-08-15,Friday,06:30,0.068932
C,2025-08-15,Friday,07:00,0.026696
C,2025-08-15,Friday,07:30,0.056181
C,2025-08-15,Friday,08:00,0.023509
C,2025-08-15,Friday,08:30,0.011356
C,2025-08-15,Friday,09:00,0.002988
C,2025-08-15,Friday,09:30,0.006176
C,2025-08-15,Friday,10:00,0.008567
C,2025-08-15,Friday,10:30,0.022911
C,2025-08-15,Friday,11:00,0.009563
C,2025-08-15,Friday,11:30,0.01554
C,2025-08-15,Friday,12:00,0.029087
C,2025-08-15,Friday,12:30,0.030481
C,2025-08-15,Friday,13:00,0.026696
C,2025-08-15,Friday,13:30,0.050802
C,2025-08-15,Friday,14:00,0.049009
C,2025-08-15,Friday,14:30,0.066342
C,2025-08-15,Friday,15:00,0.020321
C,2025-08-15,Friday,15:30,0.031478
C,2025-08-15,Friday,16:00,0.020919
C,2025-08-15,Friday,16:30,0.002988
C,2025-08-15,Friday,17:00,0.01036
C,2025-08-15,Friday,17:30,0.035462
C,2025-08-15,Friday,18:00,0.051998
C,2025-08-15,Friday,18:30,0.011157
C,2025-08-15,Friday,19:00,0.045025
C,2025-08-15,Friday,19:30,0.084272
C,2025-08-15,Friday,20:00,0.127105
C,2025-08-15,Friday,20:30,0.061959
C,2025-08-15,Friday,21:00,0.018329
C,2025-08-15,Friday,21:30,0.04104
C,2025-08-15,Friday,22:00,0.020321
C,2025-08-15,Friday,22:30,0.003387
C,2025-08-15,Friday,23:00,0.007969
C,2025-08-15,Friday,23:30,0.0
C,2025-08-16,Saturday,00:00,0.067723
C,2025-08-16,Saturday,00:30,0.013133
C,2025-08-16,Saturday,01:00,0.067208
C,2025-08-16,Saturday,01:30,0.020858
C,2025-08-16,Saturday,02:00,0.0
C,2025-08-16,Saturday,02:30,0.0
C,2025-08-16,Saturday,03:00,0.0
C,2025-08-16,Saturday,03:30,0.0
C,2025-08-16,Saturday,04:00,0.045835
C,2025-08-16,Saturday,04:30,0.071585
C,2025-08-16,Saturday,05:00,0.0
C,2025-08-16,Saturday,05:30,0.0
C,2025-08-16,Saturday,06:00,0.0
C,2025-08-16,Saturday,06:30,0.036565
C,2025-08-16,Saturday,07:00,0.026265
C,2025-08-16,Saturday,07:30,0.005408
C,2025-08-16,Saturday,08:00,0.01133
C,2025-08-16,Saturday,08:30,0.01751
C,2025-08-16,Saturday,09:00,0.023175
C,2025-08-16,Saturday,09:30,0.08343
C,2025-08-16,Saturday,10:00,0.020343
C,2025-08-16,Saturday,10:30,0.0103
C,2025-08-16,Saturday,11:00,0.009528
C,2025-08-16,Saturday,11:30,0.042488
C,2025-08-16,Saturday,12:00,0.043518
C,2025-08-16,Saturday,12:30,0.045578
C,2025-08-16,Saturday,13:00,0.04223
C,2025-08-16,Saturday,13:30,0.08755
C,2025-08-16,Saturday,14:00,0.049183
C,2025-08-16,Saturday,14:30,0.01751
C,2025-08-16,Saturday,15:00,0.002318
C,2025-08-16,Saturday,15:30,0.005408
C,2025-08-16,Saturday,16:00,0.00103
C,2025-08-16,Saturday,16:30,0.001288
C,2025-08-16,Saturday,17:00,0.009528
C,2025-08-16,Saturday,17:30,0.0
C,2025-08-16,Saturday,18:00,0.00618
C,2025-08-16,Saturday,18:30,0.016995
C,2025-08-16,Saturday,19:00,0.038368
C,2025-08-16,Saturday,19:30,0.08858
C,2025-08-16,Saturday,20:00,0.031158
C,2025-08-16,Saturday,20:30,0.002833
C,2025-08-16,Saturday,21:00,0.005665
C,2025-08-16,Saturday,21:30,0.0
C,2025-08-16,Saturday,22:00,0.010043
C,2025-08-16,Saturday,22:30,0.0
C,2025-08-16,Saturday,23:00,0.006953
C,2025-08-16,Saturday,23:30,0.0
C,2025-08-17,Sunday,00:00,0.024778
C,2025-08-17,Sunday,00:30,0.018948
C,2025-08-17,Sunday,01:00,0.030816
C,2025-08-17,Sunday,01:30,0.0
C,2025-08-17,Sunday,02:00,0.027693
C,2025-08-17,Sunday,02:30,0.0
C,2025-08-17,Sunday,03:00,0.130137
C,2025-08-17,Sunday,03:30,0.0
C,2025-08-17,Sunday,04:00,0.0
C,2025-08-17,Sunday,04:30,0.0
C,2025-08-17,Sunday,05:00,0.0
C,2025-08-17,Sunday,05:30,0.0
C,2025-08-17,Sunday,06:00,0.0
C,2025-08-17,Sunday,06:30,0.103693
C,2025-08-17,Sunday,07:00,0.0
C,2025-08-17,Sunday,07:30,0.016658
C,2025-08-17,Sunday,08:00,0.0
C,2025-08-17,Sunday,08:30,0.0
C,2025-08-17,Sunday,09:00,0.002707
C,2025-08-17,Sunday,09:30,0.003332
C,2025-08-17,Sunday,10:00,0.007288
C,2025-08-17,Sunday,10:30,0.0
C,2025-08-17,Sunday,11:00,0.001249
C,2025-08-17,Sunday,11:30,0.0
C,2025-08-17,Sunday,12:00,0.0
C,2025-08-17,Sunday,12:30,0.009786
C,2025-08-17,Sunday,13:00,0.015408
C,2025-08-17,Sunday,13:30,0.030816
C,2025-08-17,Sunday,14:00,0.010827
C,2025-08-17,Sunday,14:30,0.002915
C,2025-08-17,Sunday,15:00,0.002082
C,2025-08-17,Sunday,15:30,0.006663
C,2025-08-17,Sunday,16:00,0.005205
C,2025-08-17,Sunday,16:30,0.010203
C,2025-08-17,Sunday,17:00,0.002082
C,2025-08-17,Sunday,17:30,0.001249
C,2025-08-17,Sunday,18:00,0.0
C,2025-08-17,Sunday,18:30,0.006455
C,2025-08-17,Sunday,19:00,0.002915
C,2025-08-17,Sunday,19:30,0.01166
C,2025-08-17,Sunday,20:00,0.003956
C,2025-08-17,Sunday,20:30,0.004164
C,2025-08-17,Sunday,21:00,0.002082
C,2025-08-17,Sunday,21:30,0.00583
C,2025-08-17,Sunday,22:00,0.0
C,2025-08-17,Sunday,22:30,0.020822
C,2025-08-17,Sunday,23:00,0.008537
C,2025-08-17,Sunday,23:30,0.00583
C,2025-08-18,Monday,00:00,0.014338
C,2025-08-18,Monday,00:30,0.0
C,2025-08-18,Monday,01:00,0.032404
C,2025-08-18,Monday,01:30,0.047315
C,2025-08-18,Monday,02:00,0.0
C,2025-08-18,Monday,02:30,0.09635
C,2025-08-18,Monday,03:00,0.257795
C,2025-08-18,Monday,03:30,0.0
C,2025-08-18,Monday,04:00,0.0
C,2025-08-18,Monday,04:30,0.0
C,2025-08-18,Monday,05:00,0.0
C,2025-08-18,Monday,05:30,0.159437
C,2025-08-18,Monday,06:00,0.0
C,2025-08-18,Monday,06:30,0.026955
C,2025-08-18,Monday,07:00,0.0
C,2025-08-18,Monday,07:30,0.025808
C,2025-08-18,Monday,08:00,0.004015
C,2025-08-18,Monday,08:30,0.003154
C,2025-08-18,Monday,09:00,0.006309
C,2025-08-18,Monday,09:30,0.024661
C,2025-08-18,Monday,10:00,0.013764
C,2025-08-18,Monday,10:30,0.031543
C,2025-08-18,Monday,11:00,0.01061
C,2025-08-18,Monday,11:30,0.035558
C,2025-08-18,Monday,12:00,0.040433
C,2025-08-18,Monday,12:30,0.046741
C,2025-08-18,Monday,13:00,0.013764
C,2025-08-18,Monday,13:30,0.044734
C,2025-08-18,Monday,14:00,0.026095
C,2025-08-18,Monday,14:30,0.085167
C,2025-08-18,Monday,15:00,0.033551
C,2025-08-18,Monday,15:30,0.010323
C,2025-08-18,Monday,16:00,0.007742
C,2025-08-18,Monday,16:30,0.014338
C,2025-08-18,Monday,17:00,0.013478
C,2025-08-18,Monday,17:30,0.018352
C,2025-08-18,Monday,18:00,0.043587
C,2025-08-18,Monday,18:30,0.012617
C,2025-08-18,Monday,19:00,0.027529
C,2025-08-18,Monday,19:30,0.049896
C,2025-08-18,Monday,20:00,0.025235
C,2025-08-18,Monday,20:30,0.006882
C,2025-08-18,Monday,21:00,0.004588
C,2025-08-18,Monday,21:30,0.002007
C,2025-08-18,Monday,22:00,0.006595
C,2025-08-18,Monday,22:30,0.008889
C,2025-08-18,Monday,23:00,0.003441
C,2025-08-18,Monday,23:30,0.004588
C,2025-08-19,Tuesday,00:00,0.0
C,2025-08-19,Tuesday,00:30,0.0
C,2025-08-19,Tuesday,01:00,0.0
C,2025-08-19,Tuesday,01:30,0.017696
C,2025-08-19,Tuesday,02:00,0.0
C,2025-08-19,Tuesday,02:30,0.0
C,2025-08-19,Tuesday,03:00,0.118031
C,2025-08-19,Tuesday,03:30,0.0
C,2025-08-19,Tuesday,04:00,0.0
C,2025-08-19,Tuesday,04:30,0.0
C,2025-08-19,Tuesday,05:00,0.0
C,2025-08-19,Tuesday,05:30,0.0
C,2025-08-19,Tuesday,06:00,0.027606
C,2025-08-19,Tuesday,06:30,0.044594
C,2025-08-19,Tuesday,07:00,0.005132
C,2025-08-19,Tuesday,07:30,0.036453
C,2025-08-19,Tuesday,08:00,0.009202
C,2025-08-19,Tuesday,08:30,0.002654
C,2025-08-19,Tuesday,09:00,0.003716
C,2025-08-19,Tuesday,09:30,0.008317
C,2025-08-19,Tuesday,10:00,0.00407
C,2025-08-19,Tuesday,10:30,0.021412
C,2025-08-19,Tuesday,11:00,0.006901
C,2025-08-19,Tuesday,11:30,0.009202
C,2025-08-19,Tuesday,12:00,0.008317
C,2025-08-19,Tuesday,12:30,0.018758
C,2025-08-19,Tuesday,13:00,0.004601
C,2025-08-19,Tuesday,13:30,0.003185
C,2025-08-19,Tuesday,14:00,0.007786
C,2025-08-19,Tuesday,14:30,0.009025
C,2025-08-19,Tuesday,15:00,0.013272
C,2025-08-19,Tuesday,15:30,0.006547
C,2025-08-19,Tuesday,16:00,0.001947
C,2025-08-19,Tuesday,16:30,0.00814
C,2025-08-19,Tuesday,17:00,0.004247
C,2025-08-19,Tuesday,17:30,0.00407
C,2025-08-19,Tuesday,18:00,0.009202
C,2025-08-19,Tuesday,18:30,0.019819
C,2025-08-19,Tuesday,19:00,0.021943
C,2025-08-19,Tuesday,19:30,0.012741
C,2025-08-19,Tuesday,20:00,0.014865
C,2025-08-19,Tuesday,20:30,0.013449
C,2025-08-19,Tuesday,21:00,0.0
C,2025-08-19,Tuesday,21:30,0.0
C,2025-08-19,Tuesday,22:00,0.009025
C,2025-08-19,Tuesday,22:30,0.0
C,2025-08-19,Tuesday,23:00,0.0
C,2025-08-19,Tuesday,23:30,0.003893
C,2025-08-20,Wednesday,00:00,0.004585
C,2025-08-20,Wednesday,00:30,0.0
C,2025-08-20,Wednesday,01:00,0.0
C,2025-08-20,Wednesday,01:30,0.012001
C,2025-08-20,Wednesday,02:00,0.060677
C,2025-08-20,Wednesday,02:30,0.0
C,2025-08-20,Wednesday,03:00,0.032092
C,2025-08-20,Wednesday,03:30,0.025889
C,2025-08-20,Wednesday,04:00,0.0
C,2025-08-20,Wednesday,04:30,0.0
C,2025-08-20,Wednesday,05:00,0.0
C,2025-08-20,Wednesday,05:30,0.0
C,2025-08-20,Wednesday,06:00,0.0
C,2025-08-20,Wednesday,06:30,0.004719
C,2025-08-20,Wednesday,07:00,0.0
C,2025-08-20,Wednesday,07:30,0.009708
C,2025-08-20,Wednesday,08:00,0.0
C,2025-08-20,Wednesday,08:30,0.0
C,2025-08-20,Wednesday,09:00,0.005663
C,2025-08-20,Wednesday,09:30,0.004854
C,2025-08-20,Wednesday,10:00,0.002292
C,2025-08-20,Wednesday,10:30,0.005798
C,2025-08-20,Wednesday,11:00,0.011731
C,2025-08-20,Wednesday,11:30,0.018473
C,2025-08-20,Wednesday,12:00,0.001079
C,2025-08-20,Wednesday,12:30,0.027507
C,2025-08-20,Wednesday,13:00,0.00445
C,2025-08-20,Wednesday,13:30,0.002562
C,2025-08-20,Wednesday,14:00,0.00418
C,2025-08-20,Wednesday,14:30,0.009304
C,2025-08-20,Wednesday,15:00,0.003236
C,2025-08-20,Wednesday,15:30,0.019012
C,2025-08-20,Wednesday,16:00,0.002562
C,2025-08-20,Wednesday,16:30,0.005933
C,2025-08-20,Wednesday,17:00,0.002427
C,2025-08-20,Wednesday,17:30,0.00418
C,2025-08-20,Wednesday,18:00,0.009708
C,2025-08-20,Wednesday,18:30,0.004045
C,2025-08-20,Wednesday,19:00,0.022788
C,2025-08-20,Wednesday,19:30,0.038159
C,2025-08-20,Wednesday,20:00,0.007551
C,2025-08-20,Wednesday,20:30,0.003641
C,2025-08-20,Wednesday,21:00,0.002157
C,2025-08-20,Wednesday,21:30,0.001214
C,2025-08-20,Wednesday,22:00,0.001483
C,2025-08-20,Wednesday,22:30,0.0
C,2025-08-20,Wednesday,23:00,0.0
C,2025-08-20,Wednesday,23:30,0.003506
C,2025-08-21,Thursday,00:00,0.008121
C,2025-08-21,Thursday,00:30,0.0
C,2025-08-21,Thursday,01:00,0.016009
C,2025-08-21,Thursday,01:30,0.0
C,2025-08-21,Thursday,02:00,0.06044
C,2025-08-21,Thursday,02:30,0.0
C,2025-08-21,Thursday,03:00,0.0
C,2025-08-21,Thursday,03:30,0.0
C,2025-08-21,Thursday,04:00,0.0
C,2025-08-21,Thursday,04:30,0.036194
C,2025-08-21,Thursday,05:00,0.0
C,2025-08-21,Thursday,05:30,0.0
C,2025-08-21,Thursday,06:00,0.0
C,2025-08-21,Thursday,06:30,0.017517
C,2025-08-21,Thursday,07:00,0.006264
C,2025-08-21,Thursday,07:30,0.003596
C,2025-08-21,Thursday,08:00,0.0
C,2025-08-21,Thursday,08:30,0.001624
C,2025-08-21,Thursday,09:00,0.00058
C,2025-08-21,Thursday,09:30,0.003712
C,2025-08-21,Thursday,10:00,0.005336
C,2025-08-21,Thursday,10:30,0.008585
C,2025-08-21,Thursday,11:00,0.003132
C,2025-08-21,Thursday,11:30,0.003248
C,2025-08-21,Thursday,12:00,0.003016
C,2025-08-21,Thursday,12:30,0.024014
C,2025-08-21,Thursday,13:00,0.004408
C,2025-08-21,Thursday,13:30,0.001624
C,2025-08-21,Thursday,14:00,0.002668
C,2025-08-21,Thursday,14:30,0.017865
C,2025-08-21,Thursday,15:00,0.003364
C,2025-08-21,Thursday,15:30,0.006728
C,2025-08-21,Thursday,16:00,0.002436
C,2025-08-21,Thursday,16:30,0.003016
C,2025-08-21,Thursday,17:00,0.009629
C,2025-08-21,Thursday,17:30,0.012529
C,2025-08-21,Thursday,18:00,0.02471
C,2025-08-21,Thursday,18:30,0.017981
C,2025-08-21,Thursday,19:00,0.005568
C,2025-08-21,Thursday,19:30,0.011021
C,2025-08-21,Thursday,20:00,0.010789
C,2025-08-21,Thursday,20:30,0.004176
C,2025-08-21,Thursday,21:00,0.0
C,2025-08-21,Thursday,21:30,0.00116
C,2025-08-21,Thursday,22:00,0.017401
C,2025-08-21,Thursday,22:30,0.006844
C,2025-08-21,Thursday,23:00,0.0
C,2025-08-21,Thursday,23:30,0.0
C,2025-08-22,Friday,00:00,0.009337
C,2025-08-22,Friday,00:30,0.009721
C,2025-08-22,Friday,01:00,0.020465
C,2025-08-22,Friday,01:30,0.0
C,2025-08-22,Friday,02:00,0.016884
C,2025-08-22,Friday,02:30,0.161035
C,2025-08-22,Friday,03:00,0.10936
C,2025-08-22,Friday,03:30,0.0
C,2025-08-22,Friday,04:00,0.0
C,2025-08-22,Friday,04:30,0.018802
C,2025-08-22,Friday,05:00,0.0
C,2025-08-22,Friday,05:30,0.014581
C,2025-08-22,Friday,06:00,0.0
C,2025-08-22,Friday,06:30,0.044256
C,2025-08-22,Friday,07:00,0.01714
C,2025-08-22,Friday,07:30,0.03607
C,2025-08-22,Friday,08:00,0.015093
C,2025-08-22,Friday,08:30,0.007291
C,2025-08-22,Friday,09:00,0.001919
C,2025-08-22,Friday,09:30,0.003965
C,2025-08-22,Friday,10:00,0.0055
C,2025-08-22,Friday,10:30,0.014709
C,2025-08-22,Friday,11:00,0.00614
C,2025-08-22,Friday,11:30,0.009977
C,2025-08-22,Friday,12:00,0.018674
C,2025-08-22,Friday,12:30,0.01957
C,2025-08-22,Friday,13:00,0.01714
C,2025-08-22,Friday,13:30,0.032616
C,2025-08-22,Friday,14:00,0.031465
C,2025-08-22,Friday,14:30,0.042593
C,2025-08-22,Friday,15:00,0.013047
C,2025-08-22,Friday,15:30,0.020209
C,2025-08-22,Friday,16:00,0.01343
C,2025-08-22,Friday,16:30,0.001919
C,2025-08-22,Friday,17:00,0.006651
C,2025-08-22,Friday,17:30,0.022767
C,2025-08-22,Friday,18:00,0.033384
C,2025-08-22,Friday,18:30,0.007163
C,2025-08-22,Friday,19:00,0.028907
C,2025-08-22,Friday,19:30,0.054105
C,2025-08-22,Friday,20:00,0.081605
C,2025-08-22,Friday,20:30,0.039779
C,2025-08-22,Friday,21:00,0.011767
C,2025-08-22,Friday,21:30,0.026349
C,2025-08-22,Friday,22:00,0.013047
C,2025-08-22,Friday,22:30,0.002174
C,2025-08-22,Friday,23:00,0.005116
C,2025-08-22,Friday,23:30,0.0
C,2025-08-23,Saturday,00:00,0.069038
C,2025-08-23,Saturday,00:30,0.013388
C,2025-08-23,Saturday,01:00,0.068513
C,2025-08-23,Saturday,01:30,0.021263
C,2025-08-23,Saturday,02:00,0.0
C,2025-08-23,Saturday,02:30,0.0
C,2025-08-23,Saturday,03:00,0.0
C,2025-08-23,Saturday,03:30,0.0
C,2025-08-23,Saturday,04:00,0.046725
C,2025-08-23,Saturday,04:30,0.072975
C,2025-08-23,Saturday,05:00,0.0
C,2025-08-23,Saturday,05:30,0.0
C,2025-08-23,Saturday,06:00,0.0
C,2025-08-23,Saturday,06:30,0.037275
C,2025-08-23,Saturday,07:00,0.026775
C,2025-08-23,Saturday,07:30,0.005513
C,2025-08-23,Saturday,08:00,0.01155
C,2025-08-23,Saturday,08:30,0.01785
C,2025-08-23,Saturday,09:00,0.023625
C,2025-08-23,Saturday,09:30,0.08505
C,2025-08-23,Saturday,10:00,0.020738
C,2025-08-23,Saturday,10:30,0.0105
C,2025-08-23,Saturday,11:00,0.009713
C,2025-08-23,Saturday,11:30,0.043313
C,2025-08-23,Saturday,12:00,0.044363
C,2025-08-23,Saturday,12:30,0.046463
C,2025-08-23,Saturday,13:00,0.04305
C,2025-08-23,Saturday,13:30,0.08925
C,2025-08-23,Saturday,14:00,0.050138
C,2025-08-23,Saturday,14:30,0.01785
C,2025-08-23,Saturday,15:00,0.002363
C,2025-08-23,Saturday,15:30,0.005513
C,2025-08-23,Saturday,16:00,0.00105
C,2025-08-23,Saturday,16:30,0.001313
C,2025-08-23,Saturday,17:00,0.009713
C,2025-08-23,Saturday,17:30,0.0
C,2025-08-23,Saturday,18:00,0.0063
C,2025-08-23,Saturday,18:30,0.017325
C,2025-08-23,Saturday,19:00,0.039113
C,2025-08-23,Saturday,19:30,0.0903
C,2025-08-23,Saturday,20:00,0.031763
C,2025-08-23,Saturday,20:30,0.002888
C,2025-08-23,Saturday,21:00,0.005775
C,2025-08-23,Saturday,21:30,0.0
C,2025-08-23,Saturday,22:00,0.010238
C,2025-08-23,Saturday,22:30,0.0
C,2025-08-23,Saturday,23:00,0.007088
C,2025-08-23,Saturday,23:30,0.0
C,2025-08-24,Sunday,00:00,0.008477
C,2025-08-24,Sunday,00:30,0.006482
C,2025-08-24,Sunday,01:00,0.010542
C,2025-08-24,Sunday,01:30,0.0
C,2025-08-24,Sunday,02:00,0.009474
C,2025-08-24,Sunday,02:30,0.0
C,2025-08-24,Sunday,03:00,0.044521
C,2025-08-24,Sunday,03:30,0.0
C,2025-08-24,Sunday,04:00,0.0
C,2025-08-24,Sunday,04:30,0.0
C,2025-08-24,Sunday,05:00,0.0
C,2025-08-24,Sunday,05:30,0.0
C,2025-08-24,Sunday,06:00,0.0
C,2025-08-24,Sunday,06:30,0.035474
C,2025-08-24,Sunday,07:00,0.0
C,2025-08-24,Sunday,07:30,0.005699
C,2025-08-24,Sunday,08:00,0.0
C,2025-08-24,Sunday,08:30,0.0
C,2025-08-24,Sunday,09:00,0.000926
C,2025-08-24,Sunday,09:30,0.00114
C,2025-08-24,Sunday,10:00,0.002493
C,2025-08-24,Sunday,10:30,0.0
C,2025-08-24,Sunday,11:00,0.000427
C,2025-08-24,Sunday,11:30,0.0
C,2025-08-24,Sunday,12:00,0.0
C,2025-08-24,Sunday,12:30,0.003348
C,2025-08-24,Sunday,13:00,0.005271
C,2025-08-24,Sunday,13:30,0.010542
C,2025-08-24,Sunday,14:00,0.003704
C,2025-08-24,Sunday,14:30,0.000997
C,2025-08-24,Sunday,15:00,0.000712
C,2025-08-24,Sunday,15:30,0.002279
C,2025-08-24,Sunday,16:00,0.001781
C,2025-08-24,Sunday,16:30,0.00349
C,2025-08-24,Sunday,17:00,0.000712
C,2025-08-24,Sunday,17:30,0.000427
C,2025-08-24,Sunday,18:00,0.0
C,2025-08-24,Sunday,18:30,0.002208
C,2025-08-24,Sunday,19:00,0.000997
C,2025-08-24,Sunday,19:30,0.003989
C,2025-08-24,Sunday,20:00,0.001353
C,2025-08-24,Sunday,20:30,0.001425
C,2025-08-24,Sunday,21:00,0.000712
C,2025-08-24,Sunday,21:30,0.001995
C,2025-08-24,Sunday,22:00,0.0
C,2025-08-24,Sunday,22:30,0.007123
C,2025-08-24,Sunday,23:00,0.002921
C,2025-08-24,Sunday,23:30,0.001995
C,2025-08-25,Monday,00:00,0.00318
C,2025-08-25,Monday,00:30,0.0
C,2025-08-25,Monday,01:00,0.007188
C,2025-08-25,Monday,01:30,0.010495
C,2025-08-25,Monday,02:00,0.0
C,2025-08-25,Monday,02:30,0.021372
C,2025-08-25,Monday,03:00,0.057184
C,2025-08-25,Monday,03:30,0.0
C,2025-08-25,Monday,04:00,0.0
C,2025-08-25,Monday,04:30,0.0
C,2025-08-25,Monday,05:00,0.0
C,2025-08-25,Monday,05:30,0.035366
C,2025-08-25,Monday,06:00,0.0
C,2025-08-25,Monday,06:30,0.005979
C,2025-08-25,Monday,07:00,0.0
C,2025-08-25,Monday,07:30,0.005725
C,2025-08-25,Monday,08:00,0.000891
C,2025-08-25,Monday,08:30,0.0007
C,2025-08-25,Monday,09:00,0.001399
C,2025-08-25,Monday,09:30,0.00547
C,2025-08-25,Monday,10:00,0.003053
C,2025-08-25,Monday,10:30,0.006997
C,2025-08-25,Monday,11:00,0.002353
C,2025-08-25,Monday,11:30,0.007887
C,2025-08-25,Monday,12:00,0.008969
C,2025-08-25,Monday,12:30,0.010368
C,2025-08-25,Monday,13:00,0.003053
C,2025-08-25,Monday,13:30,0.009923
C,2025-08-25,Monday,14:00,0.005788
C,2025-08-25,Monday,14:30,0.018892
C,2025-08-25,Monday,15:00,0.007442
C,2025-08-25,Monday,15:30,0.00229
C,2025-08-25,Monday,16:00,0.001717
C,2025-08-25,Monday,16:30,0.00318
C,2025-08-25,Monday,17:00,0.00299
C,2025-08-25,Monday,17:30,0.004071
C,2025-08-25,Monday,18:00,0.009668
C,2025-08-25,Monday,18:30,0.002799
C,2025-08-25,Monday,19:00,0.006106
C,2025-08-25,Monday,19:30,0.011068
C,2025-08-25,Monday,20:00,0.005597
C,2025-08-25,Monday,20:30,0.001527
C,2025-08-25,Monday,21:00,0.001018
C,2025-08-25,Monday,21:30,0.000445
