group,Date,day_of_week,interval,interval_cv
C,2025-08-15,Friday,23:00,114
C,2025-08-15,Friday,23:30,91
C,2025-08-16,Saturday,00:00,68
C,2025-08-16,Saturday,00:30,52
C,2025-08-16,Saturday,01:00,38
C,2025-08-16,Saturday,01:30,32
C,2025-08-16,Saturday,02:00,20
C,2025-08-16,Saturday,02:30,14
C,2025-08-16,Saturday,03:00,12
C,2025-08-16,Saturday,03:30,13
C,2025-08-16,Saturday,04:00,10
C,2025-08-16,Saturday,04:30,11
C,2025-08-16,Saturday,05:00,11
C,2025-08-16,Saturday,05:30,14
C,2025-08-16,Saturday,06:00,18
C,2025-08-16,Saturday,06:30,34
C,2025-08-16,Saturday,07:00,61
C,2025-08-16,Saturday,07:30,98
C,2025-08-16,Saturday,08:00,173
C,2025-08-16,Saturday,08:30,249
C,2025-08-16,Saturday,09:00,347
C,2025-08-16,Saturday,09:30,417
C,2025-08-16,Saturday,10:00,523
C,2025-08-16,Saturday,10:30,588
C,2025-08-16,Saturday,11:00,637
C,2025-08-16,Saturday,11:30,647
C,2025-08-16,Saturday,12:00,660
C,2025-08-16,Saturday,12:30,670
C,2025-08-16,Saturday,13:00,656
C,2025-08-16,Saturday,13:30,658
C,2025-08-16,Saturday,14:00,655
C,2025-08-16,Saturday,14:30,649
C,2025-08-16,Saturday,15:00,616
C,2025-08-16,Saturday,15:30,597
C,2025-08-16,Saturday,16:00,576
C,2025-08-16,Saturday,16:30,533
C,2025-08-16,Saturday,17:00,499
C,2025-08-16,Saturday,17:30,482
C,2025-08-16,Saturday,18:00,457
C,2025-08-16,Saturday,18:30,415
C,2025-08-16,Saturday,19:00,374
C,2025-08-16,Saturday,19:30,334
C,2025-08-16,Saturday,20:00,300
C,2025-08-16,Saturday,20:30,255
C,2025-08-16,Saturday,21:00,213
C,2025-08-16,Saturday,21:30,172
C,2025-08-16,Saturday,22:00,144
C,2025-08-16,Saturday,22:30,122
C,2025-08-16,Saturday,23:00,91
C,2025-08-16,Saturday,23:30,80
C,2025-08-17,Sunday,00:00,52
C,2025-08-17,Sunday,00:30,40
C,2025-08-17,Sunday,01:00,30
C,2025-08-17,Sunday,01:30,25
C,2025-08-17,Sunday,02:00,20
C,2025-08-17,Sunday,02:30,14
C,2025-08-17,Sunday,03:00,13
C,2025-08-17,Sunday,03:30,8
C,2025-08-17,Sunday,04:00,9
C,2025-08-17,Sunday,04:30,7
C,2025-08-17,Sunday,05:00,10
C,2025-08-17,Sunday,05:30,9
C,2025-08-17,Sunday,06:00,16
C,2025-08-17,Sunday,06:30,24
C,2025-08-17,Sunday,07:00,36
C,2025-08-17,Sunday,07:30,60
C,2025-08-17,Sunday,08:00,97
C,2025-08-17,Sunday,08:30,136
C,2025-08-17,Sunday,09:00,180
C,2025-08-17,Sunday,09:30,231
C,2025-08-17,Sunday,10:00,283
C,2025-08-17,Sunday,10:30,332
C,2025-08-17,Sunday,11:00,355
C,2025-08-17,Sunday,11:30,395
C,2025-08-17,Sunday,12:00,429
C,2025-08-17,Sunday,12:30,426
C,2025-08-17,Sunday,13:00,447
C,2025-08-17,Sunday,13:30,443
C,2025-08-17,Sunday,14:00,445
C,2025-08-17,Sunday,14:30,441
C,2025-08-17,Sunday,15:00,439
C,2025-08-17,Sunday,15:30,426
C,2025-08-17,Sunday,16:00,425
C,2025-08-17,Sunday,16:30,417
C,2025-08-17,Sunday,17:00,390
C,2025-08-17,Sunday,17:30,365
C,2025-08-17,Sunday,18:00,325
C,2025-08-17,Sunday,18:30,306
C,2025-08-17,Sunday,19:00,272
C,2025-08-17,Sunday,19:30,249
C,2025-08-17,Sunday,20:00,225
C,2025-08-17,Sunday,20:30,205
C,2025-08-17,Sunday,21:00,179
C,2025-08-17,Sunday,21:30,152
C,2025-08-17,Sunday,22:00,133
C,2025-08-17,Sunday,22:30,116
C,2025-08-17,Sunday,23:00,91
C,2025-08-17,Sunday,23:30,79
C,2025-08-18,Monday,00:00,51
C,2025-08-18,Monday,00:30,41
C,2025-08-18,Monday,01:00,31
C,2025-08-18,Monday,01:30,22
C,2025-08-18,Monday,02:00,14
C,2025-08-18,Monday,02:30,13
C,2025-08-18,Monday,03:00,11
C,2025-08-18,Monday,03:30,9
C,2025-08-18,Monday,04:00,10
C,2025-08-18,Monday,04:30,8
C,2025-08-18,Monday,05:00,10
C,2025-08-18,Monday,05:30,13
C,2025-08-18,Monday,06:00,24
C,2025-08-18,Monday,06:30,40
C,2025-08-18,Monday,07:00,74
C,2025-08-18,Monday,07:30,122
C,2025-08-18,Monday,08:00,245
C,2025-08-18,Monday,08:30,387
C,2025-08-18,Monday,09:00,554
C,2025-08-18,Monday,09:30,718
C,2025-08-18,Monday,10:00,857
C,2025-08-18,Monday,10:30,950
C,2025-08-18,Monday,11:00,1032
C,2025-08-18,Monday,11:30,1051
C,2025-08-18,Monday,12:00,1087
C,2025-08-18,Monday,12:30,1090
C,2025-08-18,Monday,13:00,1075
C,2025-08-18,Monday,13:30,1068
C,2025-08-18,Monday,14:00,1097
C,2025-08-18,Monday,14:30,1101
C,2025-08-18,Monday,15:00,1115
C,2025-08-18,Monday,15:30,1094
C,2025-08-18,Monday,16:00,1105
C,2025-08-18,Monday,16:30,1065
C,2025-08-18,Monday,17:00,1011
C,2025-08-18,Monday,17:30,926
C,2025-08-18,Monday,18:00,866
C,2025-08-18,Monday,18:30,761
C,2025-08-18,Monday,19:00,667
C,2025-08-18,Monday,19:30,606
C,2025-08-18,Monday,20:00,529
C,2025-08-18,Monday,20:30,440
C,2025-08-18,Monday,21:00,365
C,2025-08-18,Monday,21:30,315
C,2025-08-18,Monday,22:00,242
C,2025-08-18,Monday,22:30,191
C,2025-08-18,Monday,23:00,148
C,2025-08-18,Monday,23:30,111
C,2025-08-19,Tuesday,00:00,72
C,2025-08-19,Tuesday,00:30,52
C,2025-08-19,Tuesday,01:00,37
C,2025-08-19,Tuesday,01:30,27
C,2025-08-19,Tuesday,02:00,19
C,2025-08-19,Tuesday,02:30,18
C,2025-08-19,Tuesday,03:00,12
C,2025-08-19,Tuesday,03:30,12
C,2025-08-19,Tuesday,04:00,9
C,2025-08-19,Tuesday,04:30,10
C,2025-08-19,Tuesday,05:00,12
C,2025-08-19,Tuesday,05:30,14
C,2025-08-19,Tuesday,06:00,26
C,2025-08-19,Tuesday,06:30,44
C,2025-08-19,Tuesday,07:00,81
C,2025-08-19,Tuesday,07:30,129
C,2025-08-19,Tuesday,08:00,243
C,2025-08-19,Tuesday,08:30,353
C,2025-08-19,Tuesday,09:00,520
C,2025-08-19,Tuesday,09:30,655
C,2025-08-19,Tuesday,10:00,764
C,2025-08-19,Tuesday,10:30,852
C,2025-08-19,Tuesday,11:00,911
C,2025-08-19,Tuesday,11:30,953
C,2025-08-19,Tuesday,12:00,953
C,2025-08-19,Tuesday,12:30,954
C,2025-08-19,Tuesday,13:00,956
C,2025-08-19,Tuesday,13:30,948
C,2025-08-19,Tuesday,14:00,982
C,2025-08-19,Tuesday,14:30,982
C,2025-08-19,Tuesday,15:00,967
C,2025-08-19,Tuesday,15:30,961
C,2025-08-19,Tuesday,16:00,935
C,2025-08-19,Tuesday,16:30,930
C,2025-08-19,Tuesday,17:00,878
C,2025-08-19,Tuesday,17:30,827
C,2025-08-19,Tuesday,18:00,768
C,2025-08-19,Tuesday,18:30,657
C,2025-08-19,Tuesday,19:00,601
C,2025-08-19,Tuesday,19:30,525
C,2025-08-19,Tuesday,20:00,443
C,2025-08-19,Tuesday,20:30,397
C,2025-08-19,Tuesday,21:00,331
C,2025-08-19,Tuesday,21:30,270
C,2025-08-19,Tuesday,22:00,228
C,2025-08-19,Tuesday,22:30,177
C,2025-08-19,Tuesday,23:00,133
C,2025-08-19,Tuesday,23:30,99
C,2025-08-20,Wednesday,00:00,74
C,2025-08-20,Wednesday,00:30,54
C,2025-08-20,Wednesday,01:00,35
C,2025-08-20,Wednesday,01:30,26
C,2025-08-20,Wednesday,02:00,19
C,2025-08-20,Wednesday,02:30,17
C,2025-08-20,Wednesday,03:00,13
C,2025-08-20,Wednesday,03:30,11
C,2025-08-20,Wednesday,04:00,9
C,2025-08-20,Wednesday,04:30,11
C,2025-08-20,Wednesday,05:00,13
C,2025-08-20,Wednesday,05:30,20
C,2025-08-20,Wednesday,06:00,29
C,2025-08-20,Wednesday,06:30,49
C,2025-08-20,Wednesday,07:00,92
C,2025-08-20,Wednesday,07:30,147
C,2025-08-20,Wednesday,08:00,267
C,2025-08-20,Wednesday,08:30,389
C,2025-08-20,Wednesday,09:00,556
C,2025-08-20,Wednesday,09:30,691
C,2025-08-20,Wednesday,10:00,788
C,2025-08-20,Wednesday,10:30,888
C,2025-08-20,Wednesday,11:00,922
C,2025-08-20,Wednesday,11:30,945
C,2025-08-20,Wednesday,12:00,965
C,2025-08-20,Wednesday,12:30,968
C,2025-08-20,Wednesday,13:00,972
C,2025-08-20,Wednesday,13:30,972
C,2025-08-20,Wednesday,14:00,956
C,2025-08-20,Wednesday,14:30,974
C,2025-08-20,Wednesday,15:00,945
C,2025-08-20,Wednesday,15:30,947
C,2025-08-20,Wednesday,16:00,935
C,2025-08-20,Wednesday,16:30,898
C,2025-08-20,Wednesday,17:00,844
C,2025-08-20,Wednesday,17:30,800
C,2025-08-20,Wednesday,18:00,734
C,2025-08-20,Wednesday,18:30,652
C,2025-08-20,Wednesday,19:00,582
C,2025-08-20,Wednesday,19:30,517
C,2025-08-20,Wednesday,20:00,448
C,2025-08-20,Wednesday,20:30,377
C,2025-08-20,Wednesday,21:00,314
C,2025-08-20,Wednesday,21:30,264
C,2025-08-20,Wednesday,22:00,215
C,2025-08-20,Wednesday,22:30,168
C,2025-08-20,Wednesday,23:00,131
C,2025-08-20,Wednesday,23:30,103
C,2025-08-21,Thursday,00:00,66
C,2025-08-21,Thursday,00:30,57
C,2025-08-21,Thursday,01:00,43
C,2025-08-21,Thursday,01:30,30
C,2025-08-21,Thursday,02:00,21
C,2025-08-21,Thursday,02:30,18
C,2025-08-21,Thursday,03:00,9
C,2025-08-21,Thursday,03:30,12
C,2025-08-21,Thursday,04:00,11
C,2025-08-21,Thursday,04:30,10
C,2025-08-21,Thursday,05:00,13
C,2025-08-21,Thursday,05:30,18
C,2025-08-21,Thursday,06:00,28
C,2025-08-21,Thursday,06:30,50
C,2025-08-21,Thursday,07:00,87
C,2025-08-21,Thursday,07:30,137
C,2025-08-21,Thursday,08:00,249
C,2025-08-21,Thursday,08:30,358
C,2025-08-21,Thursday,09:00,500
C,2025-08-21,Thursday,09:30,631
C,2025-08-21,Thursday,10:00,738
C,2025-08-21,Thursday,10:30,815
C,2025-08-21,Thursday,11:00,869
C,2025-08-21,Thursday,11:30,900
C,2025-08-21,Thursday,12:00,883
C,2025-08-21,Thursday,12:30,901
C,2025-08-21,Thursday,13:00,880
C,2025-08-21,Thursday,13:30,882
C,2025-08-21,Thursday,14:00,901
C,2025-08-21,Thursday,14:30,921
C,2025-08-21,Thursday,15:00,893
C,2025-08-21,Thursday,15:30,902
C,2025-08-21,Thursday,16:00,882
C,2025-08-21,Thursday,16:30,848
C,2025-08-21,Thursday,17:00,817
C,2025-08-21,Thursday,17:30,769
C,2025-08-21,Thursday,18:00,687
C,2025-08-21,Thursday,18:30,618
C,2025-08-21,Thursday,19:00,551
C,2025-08-21,Thursday,19:30,492
C,2025-08-21,Thursday,20:00,436
C,2025-08-21,Thursday,20:30,385
C,2025-08-21,Thursday,21:00,306
C,2025-08-21,Thursday,21:30,248
C,2025-08-21,Thursday,22:00,208
C,2025-08-21,Thursday,22:30,151
C,2025-08-21,Thursday,23:00,120
C,2025-08-21,Thursday,23:30,94
C,2025-08-22,Friday,00:00,69
C,2025-08-22,Friday,00:30,46
C,2025-08-22,Friday,01:00,35
C,2025-08-22,Friday,01:30,25
C,2025-08-22,Friday,02:00,15
C,2025-08-22,Friday,02:30,19
C,2025-08-22,Friday,03:00,12
C,2025-08-22,Friday,03:30,15
C,2025-08-22,Friday,04:00,11
C,2025-08-22,Friday,04:30,13
C,2025-08-22,Friday,05:00,15
C,2025-08-22,Friday,05:30,16
C,2025-08-22,Friday,06:00,32
C,2025-08-22,Friday,06:30,51
C,2025-08-22,Friday,07:00,86
C,2025-08-22,Friday,07:30,139
C,2025-08-22,Friday,08:00,256
C,2025-08-22,Friday,08:30,358
C,2025-08-22,Friday,09:00,503
C,2025-08-22,Friday,09:30,638
C,2025-08-22,Friday,10:00,721
C,2025-08-22,Friday,10:30,805
C,2025-08-22,Friday,11:00,854
C,2025-08-22,Friday,11:30,893
C,2025-08-22,Friday,12:00,916
C,2025-08-22,Friday,12:30,912
C,2025-08-22,Friday,13:00,891
C,2025-08-22,Friday,13:30,892
C,2025-08-22,Friday,14:00,922
C,2025-08-22,Friday,14:30,908
C,2025-08-22,Friday,15:00,898
C,2025-08-22,Friday,15:30,892
C,2025-08-22,Friday,16:00,886
C,2025-08-22,Friday,16:30,844
C,2025-08-22,Friday,17:00,791
C,2025-08-22,Friday,17:30,730
C,2025-08-22,Friday,18:00,645
C,2025-08-22,Friday,18:30,587
C,2025-08-22,Friday,19:00,515
C,2025-08-22,Friday,19:30,453
C,2025-08-22,Friday,20:00,384
C,2025-08-22,Friday,20:30,332
C,2025-08-22,Friday,21:00,273
C,2025-08-22,Friday,21:30,222
C,2025-08-22,Friday,22:00,183
C,2025-08-22,Friday,22:30,142
C,2025-08-22,Friday,23:00,107
C,2025-08-22,Friday,23:30,86
C,2025-08-23,Saturday,00:00,64
C,2025-08-23,Saturday,00:30,49
C,2025-08-23,Saturday,01:00,35
C,2025-08-23,Saturday,01:30,30
C,2025-08-23,Saturday,02:00,19
C,2025-08-23,Saturday,02:30,13
C,2025-08-23,Saturday,03:00,11
C,2025-08-23,Saturday,03:30,12
C,2025-08-23,Saturday,04:00,10
C,2025-08-23,Saturday,04:30,10
C,2025-08-23,Saturday,05:00,11
C,2025-08-23,Saturday,05:30,13
C,2025-08-23,Saturday,06:00,17
C,2025-08-23,Saturday,06:30,32
C,2025-08-23,Saturday,07:00,57
C,2025-08-23,Saturday,07:30,92
C,2025-08-23,Saturday,08:00,162
C,2025-08-23,Saturday,08:30,233
C,2025-08-23,Saturday,09:00,326
C,2025-08-23,Saturday,09:30,391
C,2025-08-23,Saturday,10:00,491
C,2025-08-23,Saturday,10:30,551
C,2025-08-23,Saturday,11:00,598
C,2025-08-23,Saturday,11:30,608
C,2025-08-23,Saturday,12:00,619
C,2025-08-23,Saturday,12:30,629
C,2025-08-23,Saturday,13:00,616
C,2025-08-23,Saturday,13:30,617
C,2025-08-23,Saturday,14:00,615
C,2025-08-23,Saturday,14:30,609
C,2025-08-23,Saturday,15:00,578
C,2025-08-23,Saturday,15:30,561
C,2025-08-23,Saturday,16:00,541
C,2025-08-23,Saturday,16:30,501
C,2025-08-23,Saturday,17:00,469
C,2025-08-23,Saturday,17:30,453
C,2025-08-23,Saturday,18:00,429
C,2025-08-23,Saturday,18:30,389
C,2025-08-23,Saturday,19:00,351
C,2025-08-23,Saturday,19:30,313
C,2025-08-23,Saturday,20:00,282
C,2025-08-23,Saturday,20:30,239
C,2025-08-23,Saturday,21:00,200
C,2025-08-23,Saturday,21:30,162
C,2025-08-23,Saturday,22:00,135
C,2025-08-23,Saturday,22:30,115
C,2025-08-23,Saturday,23:00,85
C,2025-08-23,Saturday,23:30,75
C,2025-08-24,Sunday,00:00,48
C,2025-08-24,Sunday,00:30,36
C,2025-08-24,Sunday,01:00,27
C,2025-08-24,Sunday,01:30,23
C,2025-08-24,Sunday,02:00,18
C,2025-08-24,Sunday,02:30,13
C,2025-08-24,Sunday,03:00,12
C,2025-08-24,Sunday,03:30,7
C,2025-08-24,Sunday,04:00,8
C,2025-08-24,Sunday,04:30,7
C,2025-08-24,Sunday,05:00,9
C,2025-08-24,Sunday,05:30,9
C,2025-08-24,Sunday,06:00,15
C,2025-08-24,Sunday,06:30,22
C,2025-08-24,Sunday,07:00,33
C,2025-08-24,Sunday,07:30,55
C,2025-08-24,Sunday,08:00,89
C,2025-08-24,Sunday,08:30,125
C,2025-08-24,Sunday,09:00,165
C,2025-08-24,Sunday,09:30,212
C,2025-08-24,Sunday,10:00,259
C,2025-08-24,Sunday,10:30,304
C,2025-08-24,Sunday,11:00,326
C,2025-08-24,Sunday,11:30,362
C,2025-08-24,Sunday,12:00,394
C,2025-08-24,Sunday,12:30,391
C,2025-08-24,Sunday,13:00,411
C,2025-08-24,Sunday,13:30,407
C,2025-08-24,Sunday,14:00,409
C,2025-08-24,Sunday,14:30,405
C,2025-08-24,Sunday,15:00,403
C,2025-08-24,Sunday,15:30,391
C,2025-08-24,Sunday,16:00,391
C,2025-08-24,Sunday,16:30,383
C,2025-08-24,Sunday,17:00,358
C,2025-08-24,Sunday,17:30,335
C,2025-08-24,Sunday,18:00,298
C,2025-08-24,Sunday,18:30,281
C,2025-08-24,Sunday,19:00,250
C,2025-08-24,Sunday,19:30,229
C,2025-08-24,Sunday,20:00,207
C,2025-08-24,Sunday,20:30,188
C,2025-08-24,Sunday,21:00,165
C,2025-08-24,Sunday,21:30,139
C,2025-08-24,Sunday,22:00,122
C,2025-08-24,Sunday,22:30,107
C,2025-08-24,Sunday,23:00,84
C,2025-08-24,Sunday,23:30,72
C,2025-08-25,Monday,00:00,49
C,2025-08-25,Monday,00:30,39
C,2025-08-25,Monday,01:00,30
C,2025-08-25,Monday,01:30,21
C,2025-08-25,Monday,02:00,14
C,2025-08-25,Monday,02:30,13
C,2025-08-25,Monday,03:00,11
C,2025-08-25,Monday,03:30,8
C,2025-08-25,Monday,04:00,9
C,2025-08-25,Monday,04:30,8
C,2025-08-25,Monday,05:00,10
C,2025-08-25,Monday,05:30,13
C,2025-08-25,Monday,06:00,23
C,2025-08-25,Monday,06:30,39
C,2025-08-25,Monday,07:00,71
C,2025-08-25,Monday,07:30,118
C,2025-08-25,Monday,08:00,236
C,2025-08-25,Monday,08:30,372
C,2025-08-25,Monday,09:00,532
C,2025-08-25,Monday,09:30,690
C,2025-08-25,Monday,10:00,823
C,2025-08-25,Monday,10:30,912
C,2025-08-25,Monday,11:00,992
C,2025-08-25,Monday,11:30,1010
C,2025-08-25,Monday,12:00,1045
C,2025-08-25,Monday,12:30,1047
C,2025-08-25,Monday,13:00,1033
C,2025-08-25,Monday,13:30,1026
C,2025-08-25,Monday,14:00,1054
C,2025-08-25,Monday,14:30,1058
C,2025-08-25,Monday,15:00,1072
C,2025-08-25,Monday,15:30,1051
C,2025-08-25,Monday,16:00,1062
C,2025-08-25,Monday,16:30,1023
C,2025-08-25,Monday,17:00,971
C,2025-08-25,Monday,17:30,889
C,2025-08-25,Monday,18:00,832
C,2025-08-25,Monday,18:30,731
C,2025-08-25,Monday,19:00,641
C,2025-08-25,Monday,19:30,583
C,2025-08-25,Monday,20:00,509
C,2025-08-25,Monday,20:30,423
C,2025-08-25,Monday,21:00,351
C,2025-08-25,Monday,21:30,303
C,2025-08-25,Monday,22:00,233
C,2025-08-25,Monday,22:30,183
C,2025-08-25,Monday,23:00,142
C,2025-08-25,Monday,23:30,107
C,2025-08-26,Tuesday,00:00,69
C,2025-08-26,Tuesday,00:30,50
C,2025-08-26,Tuesday,01:00,36
C,2025-08-26,Tuesday,01:30,26
C,2025-08-26,Tuesday,02:00,18
C,2025-08-26,Tuesday,02:30,18
C,2025-08-26,Tuesday,03:00,12
C,2025-08-26,Tuesday,03:30,11
C,2025-08-26,Tuesday,04:00,9
C,2025-08-26,Tuesday,04:30,10
C,2025-08-26,Tuesday,05:00,11
C,2025-08-26,Tuesday,05:30,14
C,2025-08-26,Tuesday,06:00,25
C,2025-08-26,Tuesday,06:30,42
C,2025-08-26,Tuesday,07:00,78
C,2025-08-26,Tuesday,07:30,124
C,2025-08-26,Tuesday,08:00,234
C,2025-08-26,Tuesday,08:30,339
C,2025-08-26,Tuesday,09:00,499
C,2025-08-26,Tuesday,09:30,629
C,2025-08-26,Tuesday,10:00,734
C,2025-08-26,Tuesday,10:30,818
C,2025-08-26,Tuesday,11:00,875
C,2025-08-26,Tuesday,11:30,915
C,2025-08-26,Tuesday,12:00,915
C,2025-08-26,Tuesday,12:30,916
C,2025-08-26,Tuesday,13:00,917
C,2025-08-26,Tuesday,13:30,911
C,2025-08-26,Tuesday,14:00,943
C,2025-08-26,Tuesday,14:30,943
C,2025-08-26,Tuesday,15:00,929
C,2025-08-26,Tuesday,15:30,923
C,2025-08-26,Tuesday,16:00,898
C,2025-08-26,Tuesday,16:30,893
C,2025-08-26,Tuesday,17:00,843
C,2025-08-26,Tuesday,17:30,794
C,2025-08-26,Tuesday,18:00,737
C,2025-08-26,Tuesday,18:30,631
C,2025-08-26,Tuesday,19:00,577
C,2025-08-26,Tuesday,19:30,504
C,2025-08-26,Tuesday,20:00,426
C,2025-08-26,Tuesday,20:30,381
C,2025-08-26,Tuesday,21:00,318
C,2025-08-26,Tuesday,21:30,259
C,2025-08-26,Tuesday,22:00,219
C,2025-08-26,Tuesday,22:30,170
C,2025-08-26,Tuesday,23:00,128
C,2025-08-26,Tuesday,23:30,95
C,2025-08-27,Wednesday,00:00,72
C,2025-08-27,Wednesday,00:30,53
C,2025-08-27,Wednesday,01:00,34
C,2025-08-27,Wednesday,01:30,26
C,2025-08-27,Wednesday,02:00,18
C,2025-08-27,Wednesday,02:30,17
C,2025-08-27,Wednesday,03:00,12
C,2025-08-27,Wednesday,03:30,11
C,2025-08-27,Wednesday,04:00,9
C,2025-08-27,Wednesday,04:30,11
C,2025-08-27,Wednesday,05:00,12
C,2025-08-27,Wednesday,05:30,19
C,2025-08-27,Wednesday,06:00,28
C,2025-08-27,Wednesday,06:30,48
C,2025-08-27,Wednesday,07:00,90
C,2025-08-27,Wednesday,07:30,144
C,2025-08-27,Wednesday,08:00,262
C,2025-08-27,Wednesday,08:30,382
C,2025-08-27,Wednesday,09:00,545
C,2025-08-27,Wednesday,09:30,678
C,2025-08-27,Wednesday,10:00,774
C,2025-08-27,Wednesday,10:30,872
C,2025-08-27,Wednesday,11:00,905
C,2025-08-27,Wednesday,11:30,928
C,2025-08-27,Wednesday,12:00,947
C,2025-08-27,Wednesday,12:30,950
C,2025-08-27,Wednesday,13:00,954
C,2025-08-27,Wednesday,13:30,954
C,2025-08-27,Wednesday,14:00,938
C,2025-08-27,Wednesday,14:30,956
C,2025-08-27,Wednesday,15:00,928
C,2025-08-27,Wednesday,15:30,929
C,2025-08-27,Wednesday,16:00,918
C,2025-08-27,Wednesday,16:30,882
C,2025-08-27,Wednesday,17:00,828
C,2025-08-27,Wednesday,17:30,785
C,2025-08-27,Wednesday,18:00,721
C,2025-08-27,Wednesday,18:30,640
C,2025-08-27,Wednesday,19:00,571
C,2025-08-27,Wednesday,19:30,507
C,2025-08-27,Wednesday,20:00,440
C,2025-08-27,Wednesday,20:30,370
C,2025-08-27,Wednesday,21:00,308
C,2025-08-27,Wednesday,21:30,260
C,2025-08-27,Wednesday,22:00,211
C,2025-08-27,Wednesday,22:30,164
C,2025-08-27,Wednesday,23:00,129
C,2025-08-27,Wednesday,23:30,101
C,2025-08-28,Thursday,00:00,67
C,2025-08-28,Thursday,00:30,59
C,2025-08-28,Thursday,01:00,44
C,2025-08-28,Thursday,01:30,31
C,2025-08-28,Thursday,02:00,22
C,2025-08-28,Thursday,02:30,18
C,2025-08-28,Thursday,03:00,9
C,2025-08-28,Thursday,03:30,12
C,2025-08-28,Thursday,04:00,11
C,2025-08-28,Thursday,04:30,10
C,2025-08-28,Thursday,05:00,13
C,2025-08-28,Thursday,05:30,18
C,2025-08-28,Thursday,06:00,29
C,2025-08-28,Thursday,06:30,51
C,2025-08-28,Thursday,07:00,89
C,2025-08-28,Thursday,07:30,140
C,2025-08-28,Thursday,08:00,255
C,2025-08-28,Thursday,08:30,367
C,2025-08-28,Thursday,09:00,511
C,2025-08-28,Thursday,09:30,645
C,2025-08-28,Thursday,10:00,755
C,2025-08-28,Thursday,10:30,834
C,2025-08-28,Thursday,11:00,889
C,2025-08-28,Thursday,11:30,920
C,2025-08-28,Thursday,12:00,903
C,2025-08-28,Thursday,12:30,922
C,2025-08-28,Thursday,13:00,900
C,2025-08-28,Thursday,13:30,902
C,2025-08-28,Thursday,14:00,922
C,2025-08-28,Thursday,14:30,942
C,2025-08-28,Thursday,15:00,913
C,2025-08-28,Thursday,15:30,922
C,2025-08-28,Thursday,16:00,902
C,2025-08-28,Thursday,16:30,868
C,2025-08-28,Thursday,17:00,836
C,2025-08-28,Thursday,17:30,787
C,2025-08-28,Thursday,18:00,703
C,2025-08-28,Thursday,18:30,632
C,2025-08-28,Thursday,19:00,563
C,2025-08-28,Thursday,19:30,503
C,2025-08-28,Thursday,20:00,446
C,2025-08-28,Thursday,20:30,394
C,2025-08-28,Thursday,21:00,313
C,2025-08-28,Thursday,21:30,253
C,2025-08-28,Thursday,22:00,213
C,2025-08-28,Thursday,22:30,154
C,2025-08-28,Thursday,23:00,123
C,2025-08-28,Thursday,23:30,96
C,2025-08-29,Friday,00:00,71
C,2025-08-29,Friday,00:30,46
C,2025-08-29,Friday,01:00,36
C,2025-08-29,Friday,01:30,26
C,2025-08-29,Friday,02:00,16
C,2025-08-29,Friday,02:30,19
C,2025-08-29,Friday,03:00,12
C,2025-08-29,Friday,03:30,15
C,2025-08-29,Friday,04:00,12
C,2025-08-29,Friday,04:30,13
C,2025-08-29,Friday,05:00,15
C,2025-08-29,Friday,05:30,17
C,2025-08-29,Friday,06:00,32
C,2025-08-29,Friday,06:30,52
C,2025-08-29,Friday,07:00,87
C,2025-08-29,Friday,07:30,142
C,2025-08-29,Friday,08:00,261
C,2025-08-29,Friday,08:30,366
C,2025-08-29,Friday,09:00,514
C,2025-08-29,Friday,09:30,652
C,2025-08-29,Friday,10:00,736
C,2025-08-29,Friday,10:30,822
C,2025-08-29,Friday,11:00,872
C,2025-08-29,Friday,11:30,912
C,2025-08-29,Friday,12:00,936
C,2025-08-29,Friday,12:30,931
C,2025-08-29,Friday,13:00,910
C,2025-08-29,Friday,13:30,911
C,2025-08-29,Friday,14:00,942
C,2025-08-29,Friday,14:30,927
C,2025-08-29,Friday,15:00,917
C,2025-08-29,Friday,15:30,911
C,2025-08-29,Friday,16:00,904
C,2025-08-29,Friday,16:30,862
C,2025-08-29,Friday,17:00,808
C,2025-08-29,Friday,17:30,746
C,2025-08-29,Friday,18:00,659
C,2025-08-29,Friday,18:30,600
C,2025-08-29,Friday,19:00,526
C,2025-08-29,Friday,19:30,463
C,2025-08-29,Friday,20:00,392
C,2025-08-29,Friday,20:30,339
C,2025-08-29,Friday,21:00,278
C,2025-08-29,Friday,21:30,227
C,2025-08-29,Friday,22:00,187
C,2025-08-29,Friday,22:30,145
C,2025-08-29,Friday,23:00,110
C,2025-08-29,Friday,23:30,88
C,2025-08-30,Saturday,00:00,62
C,2025-08-30,Saturday,00:30,48
C,2025-08-30,Saturday,01:00,35
C,2025-08-30,Saturday,01:30,30
C,2025-08-30,Saturday,02:00,18
C,2025-08-30,Saturday,02:30,13
C,2025-08-30,Saturday,03:00,11
C,2025-08-30,Saturday,03:30,12
C,2025-08-30,Saturday,04:00,9
C,2025-08-30,Saturday,04:30,10
C,2025-08-30,Saturday,05:00,10
C,2025-08-30,Saturday,05:30,13
C,2025-08-30,Saturday,06:00,17
C,2025-08-30,Saturday,06:30,31
C,2025-08-30,Saturday,07:00,56
C,2025-08-30,Saturday,07:30,90
C,2025-08-30,Saturday,08:00,159
C,2025-08-30,Saturday,08:30,228
C,2025-08-30,Saturday,09:00,318
C,2025-08-30,Saturday,09:30,383
C,2025-08-30,Saturday,10:00,480
C,2025-08-30,Saturday,10:30,539
C,2025-08-30,Saturday,11:00,584
